street,x,project,y,marketSegment,transaction.area,transaction.floorRange,transaction.noOfUnits,transaction.contractDate,transaction.typeOfSale,transaction.price,transaction.propertyType,transaction.district,transaction.typeOfArea,transaction.tenure,transaction.nettPrice
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,0421,1,1190000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,64,41-45,1,0921,1,1587000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,36-40,1,0921,1,2076000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,51-55,1,0821,1,2163000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,41-45,1,0921,1,2092000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,46-50,1,0921,1,2128000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,36-40,1,0821,1,1473000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,36-40,1,0921,1,1489000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,31-35,1,0721,1,1513000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,36-40,1,0721,1,1275000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,36-40,1,0821,1,1628000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,36-40,1,0721,1,1188000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0821,1,1215000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,31-35,1,0721,1,1158000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,64,41-45,1,0721,1,1554000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,31-35,1,0721,1,1967000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,31-35,1,0721,1,1984000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,21-25,1,0721,1,1928000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,51-55,1,0721,1,3379000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,46-50,1,0721,1,3292000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,46-50,1,0821,1,2490000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,46-50,1,0721,1,2528000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,41-45,1,0721,1,2442000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,36-40,1,0721,1,2043000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,41-45,1,0721,1,2092000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,51-55,1,0721,1,2169000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,36-40,1,0721,1,1469000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,46-50,1,0721,1,1682000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,41-45,1,0921,1,1651000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,41-45,1,0921,1,1657000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0921,1,1551000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,36-40,1,0921,1,1484000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,64,46-50,1,0921,1,1598000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,64,46-50,1,0921,1,1592000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,06-10,1,0921,1,2780000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,11-15,1,0921,1,2803000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,11-15,1,0921,1,2788000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,26-30,1,0921,1,3044000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,51-55,1,1121,1,2597000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,26-30,1,1121,1,3069000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,41-45,1,1121,1,2113000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,41-45,1,1121,1,2106000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,41-45,1,1121,1,3296000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,31-35,1,1121,1,1524000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,46-50,1,1121,1,2149000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,36-40,1,0321,1,2394000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,06-10,1,0321,1,2694000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,51-55,1,0721,1,2569000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,31-35,1,0321,1,2285000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,21-25,1,0321,1,1883000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,67,46-50,1,1021,1,1815000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,16-20,1,1021,1,2971000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,26-30,1,1021,1,1956000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,06-10,1,1021,1,2763000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,41-45,1,1021,1,2106000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,1021,1,1253000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,1021,1,1573000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,41-45,1,0921,1,2409000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,36-40,1,0921,1,1280000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,06-10,1,0921,1,2730000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,41-45,1,0921,1,1663000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,11-15,1,1221,1,2909000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,21-25,1,1221,1,3127000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,1221,1,1609000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,06-10,1,1021,1,2772000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,51-55,1,1021,1,2631000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,51-55,1,1021,1,2170000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,64,51-55,1,1021,1,1660000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,51-55,1,1021,1,1729000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,01-05,1,1221,1,2845000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,51-55,1,1221,1,1711000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,31-35,1,1221,1,3191000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,31-35,1,1221,1,3199000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,1221,1,1511000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,64,51-55,1,1221,1,1643000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,16-20,1,1221,1,3063000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0522,1,1692000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0522,1,1300000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,21-25,1,0522,1,3113000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,21-25,1,0522,1,3121000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,46-50,1,0122,1,2171000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,21-25,1,0122,1,3075000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,51-55,1,0122,1,3372000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,36-40,1,0122,1,1278000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0222,1,1596000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0222,1,1311000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,51-55,1,0222,1,1730000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0222,1,1502000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,51-55,1,0222,1,1254000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,31-35,1,0222,1,3147000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,26-30,1,0222,1,3131000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0222,1,1288000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0222,1,1672000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0222,1,1665000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0222,1,1597000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,51-55,1,0222,1,2658000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0322,1,1659000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0322,1,1545000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0522,1,1709000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0422,1,1294000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,26-30,1,0422,1,3145000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0322,1,1534000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,51-55,1,0322,1,2235000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0322,1,1632000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,51-55,1,0322,1,2676000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,41-45,1,0422,1,3346000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,31-35,1,0422,1,1267000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,56-60,1,0422,1,1586000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,103,51-55,1,0222,1,2668000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,51-55,1,0222,1,1717000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,68,46-50,1,0222,1,1699000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,46-50,1,0222,1,3342000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0222,1,1535000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0722,1,1316000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,46-50,1,0622,1,3428000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,41-45,1,0622,1,3364000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0622,1,1715000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,0522,1,1352000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,41-45,1,0622,1,3388000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,56-60,1,0622,1,1288000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,51-55,1,0522,1,1268000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0322,1,1523000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,51-55,1,0322,1,2228000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,0322,1,1362000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0222,1,1540000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0222,1,1495000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,88,51-55,1,0222,1,2214000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,26-30,1,0222,1,3115000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,0222,1,1321000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,41-45,1,0222,1,1300000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0222,1,1692000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0222,1,1545000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,46-50,1,0222,1,1540000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,0622,1,1341000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,46-50,1,0622,1,1331000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,56-60,1,0622,1,1288000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0622,1,1716000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0622,1,1711000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,26-30,1,0422,1,3169000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,82,56-60,1,0422,1,1861000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0422,1,1575000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0422,1,1564000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0422,1,1720000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,51-55,1,0422,1,1704000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0422,1,1639000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,31-35,1,0422,1,3193000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,11-15,1,0422,1,3057000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,36-40,1,0422,1,3314000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,139,21-25,1,0422,1,3121000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,49,51-55,1,0222,1,1377000,Apartment,03,Strata,99 yrs lease commencing from 2018,
SILAT AVENUE,27597.65868,AVENUE SOUTH RESIDENCE,28801.89427,RCR,61,41-45,1,0122,1,1490000,Apartment,03,Strata,99 yrs lease commencing from 2018,
