town,flat_type,quarter,_id,median_rent
CHOA CHU KANG,EXEC,2010-Q1,3072,1900
CLEMENTI,1-RM,2010-Q1,3073,na                          
CLEMENTI,2-RM,2010-Q1,3074,-                           
CLEMENTI,3-RM,2010-Q1,3075,1550
CLEMENTI,4-RM,2010-Q1,3076,1950
CLEMENTI,5-RM,2010-Q1,3077,2250
CLEMENTI,EXEC,2010-Q1,3078,-                           
GEYLANG,1-RM,2010-Q1,3079,na                           
GEYLANG,2-RM,2010-Q1,3080,-                            
GEYLANG,3-RM,2010-Q1,3081,1400
GEYLANG,4-RM,2010-Q1,3082,1800
GEYLANG,5-RM,2010-Q1,3083,-                            
GEYLANG,EXEC,2010-Q1,3084,-                            
HOUGANG,1-RM,2010-Q1,3085,na                           
HOUGANG,2-RM,2010-Q1,3086,na                           
HOUGANG,3-RM,2010-Q1,3087,1380
HOUGANG,4-RM,2010-Q1,3088,1700
HOUGANG,5-RM,2010-Q1,3089,1900
HOUGANG,EXEC,2010-Q1,3090,2100
JURONG EAST,1-RM,2010-Q1,3091,na                       
JURONG EAST,2-RM,2010-Q1,3092,na                       
JURONG EAST,3-RM,2010-Q1,3093,1400
JURONG EAST,4-RM,2010-Q1,3094,1800
JURONG EAST,5-RM,2010-Q1,3095,2000
JURONG EAST,EXEC,2010-Q1,3096,-                        
JURONG WEST,1-RM,2010-Q1,3097,na                       
JURONG WEST,2-RM,2010-Q1,3098,na                       
JURONG WEST,3-RM,2010-Q1,3099,1330
JURONG WEST,4-RM,2010-Q1,3100,1800
JURONG WEST,5-RM,2010-Q1,3101,2000
JURONG WEST,EXEC,2010-Q1,3102,-                        
KALLANG/ WHAMPOA,1-RM,2010-Q1,3103,na                  
KALLANG/ WHAMPOA,2-RM,2010-Q1,3104,-                   
KALLANG/ WHAMPOA,3-RM,2010-Q1,3105,1500
KALLANG/ WHAMPOA,4-RM,2010-Q1,3106,1940
KALLANG/ WHAMPOA,5-RM,2010-Q1,3107,2250
KALLANG/ WHAMPOA,EXEC,2010-Q1,3108,-                   
MARINE PARADE,1-RM,2010-Q1,3109,na                     
YISHUN,4-RM,2013-Q4,5511,2200
MARINE PARADE,2-RM,2010-Q1,3110,na                     
MARINE PARADE,3-RM,2010-Q1,3111,1640
MARINE PARADE,4-RM,2010-Q1,3112,-                      
MARINE PARADE,5-RM,2010-Q1,3113,-                      
MARINE PARADE,EXEC,2010-Q1,3114,na                     
PASIR RIS,1-RM,2010-Q1,3115,na                         
PASIR RIS,2-RM,2010-Q1,3116,-                          
PASIR RIS,3-RM,2010-Q1,3117,-                          
PASIR RIS,4-RM,2010-Q1,3118,1700
PASIR RIS,5-RM,2010-Q1,3119,1900
PASIR RIS,EXEC,2010-Q1,3120,2000
PUNGGOL,1-RM,2010-Q1,3121,na                           
PUNGGOL,2-RM,2010-Q1,3122,na                           
PUNGGOL,3-RM,2010-Q1,3123,na                           
PUNGGOL,4-RM,2010-Q1,3124,1700
PUNGGOL,5-RM,2010-Q1,3125,1900
PUNGGOL,EXEC,2010-Q1,3126,-                            
QUEENSTOWN,1-RM,2010-Q1,3127,na                        
QUEENSTOWN,2-RM,2010-Q1,3128,-                         
QUEENSTOWN,3-RM,2010-Q1,3129,1600
QUEENSTOWN,4-RM,2010-Q1,3130,2130
QUEENSTOWN,5-RM,2010-Q1,3131,2400
QUEENSTOWN,EXEC,2010-Q1,3132,na                        
SEMBAWANG,1-RM,2010-Q1,3133,na                         
SEMBAWANG,2-RM,2010-Q1,3134,na                         
SEMBAWANG,3-RM,2010-Q1,3135,na                         
SEMBAWANG,4-RM,2010-Q1,3136,1700
SEMBAWANG,5-RM,2010-Q1,3137,1800
SEMBAWANG,EXEC,2010-Q1,3138,1800
SENGKANG,1-RM,2010-Q1,3139,na                          
SENGKANG,2-RM,2010-Q1,3140,-                           
SENGKANG,3-RM,2010-Q1,3141,na                          
SENGKANG,4-RM,2010-Q1,3142,1700
SENGKANG,5-RM,2010-Q1,3143,1800
SENGKANG,EXEC,2010-Q1,3144,2050
SERANGOON,1-RM,2010-Q1,3145,na                         
SERANGOON,2-RM,2010-Q1,3146,na                         
SERANGOON,3-RM,2010-Q1,3147,1480
SERANGOON,4-RM,2010-Q1,3148,1830
SERANGOON,5-RM,2010-Q1,3149,1980
SERANGOON,EXEC,2010-Q1,3150,-                          
TAMPINES,1-RM,2010-Q1,3151,na                          
TAMPINES,2-RM,2010-Q1,3152,na                          
TAMPINES,3-RM,2010-Q1,3153,1550
TAMPINES,4-RM,2010-Q1,3154,1800
TAMPINES,5-RM,2010-Q1,3155,2000
TAMPINES,EXEC,2010-Q1,3156,2000
TOA PAYOH,1-RM,2010-Q1,3157,na                         
TOA PAYOH,2-RM,2010-Q1,3158,-                          
TOA PAYOH,3-RM,2010-Q1,3159,1500
TOA PAYOH,4-RM,2010-Q1,3160,1950
TOA PAYOH,5-RM,2010-Q1,3161,2330
TOA PAYOH,EXEC,2010-Q1,3162,-                          
WOODLANDS,1-RM,2010-Q1,3163,na                         
WOODLANDS,2-RM,2010-Q1,3164,na                         
WOODLANDS,3-RM,2010-Q1,3165,1300
WOODLANDS,4-RM,2010-Q1,3166,1600
WOODLANDS,5-RM,2010-Q1,3167,1700
WOODLANDS,EXEC,2010-Q1,3168,1880
YISHUN,1-RM,2010-Q1,3169,na                            
YISHUN,2-RM,2010-Q1,3170,na                            
YISHUN,3-RM,2010-Q1,3171,1350
YISHUN,4-RM,2010-Q1,3172,1600
YISHUN,5-RM,2010-Q1,3173,1800
YISHUN,EXEC,2010-Q1,3174,-                             
ANG MO KIO,1-RM,2010-Q2,3175,na                        
ANG MO KIO,2-RM,2010-Q2,3176,-                         
ANG MO KIO,3-RM,2010-Q2,3177,1500
ANG MO KIO,4-RM,2010-Q2,3178,1850
ANG MO KIO,5-RM,2010-Q2,3179,2140
ANG MO KIO,EXEC,2010-Q2,3180,-                         
BEDOK,1-RM,2010-Q2,3181,na                             
BEDOK,2-RM,2010-Q2,3182,-                              
BEDOK,3-RM,2010-Q2,3183,1500
BEDOK,4-RM,2010-Q2,3184,1800
BEDOK,5-RM,2010-Q2,3185,2000
BEDOK,EXEC,2010-Q2,3186,-                              
BISHAN,1-RM,2010-Q2,3187,na                            
BISHAN,2-RM,2010-Q2,3188,na                            
BISHAN,3-RM,2010-Q2,3189,1500
BISHAN,4-RM,2010-Q2,3190,1980
BISHAN,5-RM,2010-Q2,3191,2300
BISHAN,EXEC,2010-Q2,3192,-                             
BUKIT BATOK,1-RM,2010-Q2,3193,na                       
BUKIT BATOK,2-RM,2010-Q2,3194,na                       
BUKIT BATOK,3-RM,2010-Q2,3195,1500
BUKIT BATOK,4-RM,2010-Q2,3196,1800
BUKIT BATOK,5-RM,2010-Q2,3197,2000
BUKIT BATOK,EXEC,2010-Q2,3198,2150
BUKIT MERAH,1-RM,2010-Q2,3199,na                       
BUKIT MERAH,2-RM,2010-Q2,3200,-                        
BUKIT MERAH,3-RM,2010-Q2,3201,1650
BUKIT MERAH,4-RM,2010-Q2,3202,2200
BUKIT MERAH,5-RM,2010-Q2,3203,2500
BUKIT MERAH,EXEC,2010-Q2,3204,na                       
BUKIT PANJANG,1-RM,2010-Q2,3205,na                     
BUKIT PANJANG,2-RM,2010-Q2,3206,na                     
BUKIT PANJANG,3-RM,2010-Q2,3207,1300
BUKIT PANJANG,4-RM,2010-Q2,3208,1600
BUKIT PANJANG,5-RM,2010-Q2,3209,1800
BUKIT PANJANG,EXEC,2010-Q2,3210,1900
BUKIT TIMAH,1-RM,2010-Q2,3211,na                       
BUKIT TIMAH,2-RM,2010-Q2,3212,na                       
BUKIT TIMAH,3-RM,2010-Q2,3213,-                        
BUKIT TIMAH,4-RM,2010-Q2,3214,-                        
BUKIT TIMAH,5-RM,2010-Q2,3215,-                        
BUKIT TIMAH,EXEC,2010-Q2,3216,-                        
CENTRAL,1-RM,2010-Q2,3217,na                           
CENTRAL,2-RM,2010-Q2,3218,-                            
CENTRAL,3-RM,2010-Q2,3219,1800
CENTRAL,4-RM,2010-Q2,3220,2400
CENTRAL,5-RM,2010-Q2,3221,-                            
CENTRAL,EXEC,2010-Q2,3222,na                           
CHOA CHU KANG,1-RM,2010-Q2,3223,na                     
CHOA CHU KANG,2-RM,2010-Q2,3224,na                     
CHOA CHU KANG,3-RM,2010-Q2,3225,-                      
CHOA CHU KANG,4-RM,2010-Q2,3226,1700
CHOA CHU KANG,5-RM,2010-Q2,3227,1900
CHOA CHU KANG,EXEC,2010-Q2,3228,2000
CLEMENTI,1-RM,2010-Q2,3229,na                          
CLEMENTI,2-RM,2010-Q2,3230,-                           
CLEMENTI,3-RM,2010-Q2,3231,1600
CLEMENTI,4-RM,2010-Q2,3232,2000
CLEMENTI,5-RM,2010-Q2,3233,-                           
CLEMENTI,EXEC,2010-Q2,3234,-                           
GEYLANG,1-RM,2010-Q2,3235,na                           
GEYLANG,2-RM,2010-Q2,3236,-                            
GEYLANG,3-RM,2010-Q2,3237,1500
GEYLANG,4-RM,2010-Q2,3238,1900
GEYLANG,5-RM,2010-Q2,3239,2000
GEYLANG,EXEC,2010-Q2,3240,-                            
HOUGANG,1-RM,2010-Q2,3241,na                           
HOUGANG,2-RM,2010-Q2,3242,na                           
HOUGANG,3-RM,2010-Q2,3243,1450
HOUGANG,4-RM,2010-Q2,3244,1700
HOUGANG,5-RM,2010-Q2,3245,1900
HOUGANG,EXEC,2010-Q2,3246,2200
JURONG EAST,1-RM,2010-Q2,3247,na                       
JURONG EAST,2-RM,2010-Q2,3248,na                       
JURONG EAST,3-RM,2010-Q2,3249,1500
JURONG EAST,4-RM,2010-Q2,3250,1830
JURONG EAST,5-RM,2010-Q2,3251,2000
JURONG EAST,EXEC,2010-Q2,3252,-                        
JURONG WEST,1-RM,2010-Q2,3253,na                       
JURONG WEST,2-RM,2010-Q2,3254,-                        
JURONG WEST,3-RM,2010-Q2,3255,1400
JURONG WEST,4-RM,2010-Q2,3256,1800
JURONG WEST,5-RM,2010-Q2,3257,2000
JURONG WEST,EXEC,2010-Q2,3258,2100
KALLANG/ WHAMPOA,1-RM,2010-Q2,3259,na                  
KALLANG/ WHAMPOA,2-RM,2010-Q2,3260,-                   
KALLANG/ WHAMPOA,3-RM,2010-Q2,3261,1550
KALLANG/ WHAMPOA,4-RM,2010-Q2,3262,2000
KALLANG/ WHAMPOA,5-RM,2010-Q2,3263,2200
KALLANG/ WHAMPOA,EXEC,2010-Q2,3264,-                   
MARINE PARADE,1-RM,2010-Q2,3265,na                     
MARINE PARADE,2-RM,2010-Q2,3266,na                     
MARINE PARADE,3-RM,2010-Q2,3267,1710
MARINE PARADE,4-RM,2010-Q2,3268,2100
MARINE PARADE,5-RM,2010-Q2,3269,-                      
MARINE PARADE,EXEC,2010-Q2,3270,na                     
PASIR RIS,1-RM,2010-Q2,3271,na                         
PASIR RIS,2-RM,2010-Q2,3272,na                         
PASIR RIS,3-RM,2010-Q2,3273,-                          
PASIR RIS,4-RM,2010-Q2,3274,1800
PASIR RIS,5-RM,2010-Q2,3275,1900
PASIR RIS,EXEC,2010-Q2,3276,2100
PUNGGOL,1-RM,2010-Q2,3277,na                           
PUNGGOL,2-RM,2010-Q2,3278,na                           
PUNGGOL,3-RM,2010-Q2,3279,na                           
PUNGGOL,4-RM,2010-Q2,3280,1740
PUNGGOL,5-RM,2010-Q2,3281,1910
PUNGGOL,EXEC,2010-Q2,3282,-                            
QUEENSTOWN,1-RM,2010-Q2,3283,na                        
QUEENSTOWN,2-RM,2010-Q2,3284,1200
QUEENSTOWN,3-RM,2010-Q2,3285,1650
QUEENSTOWN,4-RM,2010-Q2,3286,2300
QUEENSTOWN,5-RM,2010-Q2,3287,2400
QUEENSTOWN,EXEC,2010-Q2,3288,-                         
SEMBAWANG,1-RM,2010-Q2,3289,na                         
SEMBAWANG,2-RM,2010-Q2,3290,na                         
SEMBAWANG,3-RM,2010-Q2,3291,na                         
SEMBAWANG,4-RM,2010-Q2,3292,1700
SEMBAWANG,5-RM,2010-Q2,3293,1800
SEMBAWANG,EXEC,2010-Q2,3294,1900
SENGKANG,1-RM,2010-Q2,3295,na                          
SENGKANG,2-RM,2010-Q2,3296,na                          
SENGKANG,3-RM,2010-Q2,3297,na                          
SENGKANG,4-RM,2010-Q2,3298,1750
SENGKANG,5-RM,2010-Q2,3299,1950
SENGKANG,EXEC,2010-Q2,3300,2200
SERANGOON,1-RM,2010-Q2,3301,na                         
SERANGOON,2-RM,2010-Q2,3302,-                          
SERANGOON,3-RM,2010-Q2,3303,1500
SERANGOON,4-RM,2010-Q2,3304,1800
SERANGOON,5-RM,2010-Q2,3305,2000
SERANGOON,EXEC,2010-Q2,3306,-                          
TAMPINES,1-RM,2010-Q2,3307,na                          
TAMPINES,2-RM,2010-Q2,3308,na                          
TAMPINES,3-RM,2010-Q2,3309,1580
TAMPINES,4-RM,2010-Q2,3310,1850
TAMPINES,5-RM,2010-Q2,3311,2000
TAMPINES,EXEC,2010-Q2,3312,2100
TOA PAYOH,1-RM,2010-Q2,3313,na                         
TOA PAYOH,2-RM,2010-Q2,3314,-                          
TOA PAYOH,3-RM,2010-Q2,3315,1550
TOA PAYOH,4-RM,2010-Q2,3316,2000
TOA PAYOH,5-RM,2010-Q2,3317,2300
TOA PAYOH,EXEC,2010-Q2,3318,-                          
WOODLANDS,1-RM,2010-Q2,3319,na                         
WOODLANDS,2-RM,2010-Q2,3320,na                         
WOODLANDS,3-RM,2010-Q2,3321,1300
WOODLANDS,4-RM,2010-Q2,3322,1650
WOODLANDS,5-RM,2010-Q2,3323,1700
YISHUN,1-RM,2010-Q2,3325,na                            
YISHUN,2-RM,2010-Q2,3326,na                            
YISHUN,3-RM,2010-Q2,3327,1400
YISHUN,4-RM,2010-Q2,3328,1700
YISHUN,5-RM,2010-Q2,3329,1850
YISHUN,EXEC,2010-Q2,3330,2000
ANG MO KIO,1-RM,2010-Q3,3331,na                        
ANG MO KIO,2-RM,2010-Q3,3332,-                         
ANG MO KIO,3-RM,2010-Q3,3333,1530
ANG MO KIO,4-RM,2010-Q3,3334,2000
ANG MO KIO,5-RM,2010-Q3,3335,2300
ANG MO KIO,EXEC,2010-Q3,3336,-                         
BEDOK,1-RM,2010-Q3,3337,na                             
BEDOK,2-RM,2010-Q3,3338,-                              
BEDOK,3-RM,2010-Q3,3339,1500
BEDOK,4-RM,2010-Q3,3340,1880
BEDOK,5-RM,2010-Q3,3341,2100
BEDOK,EXEC,2010-Q3,3342,-                              
BISHAN,1-RM,2010-Q3,3343,na                            
BISHAN,2-RM,2010-Q3,3344,na                            
BISHAN,3-RM,2010-Q3,3345,1520
BISHAN,4-RM,2010-Q3,3346,2100
BISHAN,5-RM,2010-Q3,3347,2300
BISHAN,EXEC,2010-Q3,3348,-                             
BUKIT BATOK,1-RM,2010-Q3,3349,na                       
BUKIT BATOK,2-RM,2010-Q3,3350,na                       
BUKIT BATOK,3-RM,2010-Q3,3351,1500
BUKIT BATOK,4-RM,2010-Q3,3352,1800
BUKIT BATOK,5-RM,2010-Q3,3353,2100
BUKIT BATOK,EXEC,2010-Q3,3354,-                        
BUKIT MERAH,1-RM,2010-Q3,3355,-                        
BUKIT MERAH,2-RM,2010-Q3,3356,-                        
BUKIT MERAH,3-RM,2010-Q3,3357,1800
BUKIT MERAH,4-RM,2010-Q3,3358,2300
BUKIT MERAH,5-RM,2010-Q3,3359,2630
BUKIT MERAH,EXEC,2010-Q3,3360,na                       
BUKIT PANJANG,1-RM,2010-Q3,3361,na                     
BUKIT PANJANG,2-RM,2010-Q3,3362,na                     
BUKIT PANJANG,3-RM,2010-Q3,3363,1400
BUKIT PANJANG,4-RM,2010-Q3,3364,1700
BUKIT PANJANG,5-RM,2010-Q3,3365,1850
BUKIT PANJANG,EXEC,2010-Q3,3366,-                      
BUKIT TIMAH,1-RM,2010-Q3,3367,na                       
BUKIT TIMAH,2-RM,2010-Q3,3368,na                       
BUKIT TIMAH,3-RM,2010-Q3,3369,-                        
BUKIT TIMAH,4-RM,2010-Q3,3370,-                        
BUKIT TIMAH,5-RM,2010-Q3,3371,-                        
BUKIT TIMAH,EXEC,2010-Q3,3372,-                        
CENTRAL,1-RM,2010-Q3,3373,na                           
CENTRAL,2-RM,2010-Q3,3374,-                            
CENTRAL,3-RM,2010-Q3,3375,2000
CENTRAL,4-RM,2010-Q3,3376,2400
CENTRAL,5-RM,2010-Q3,3377,-                            
CENTRAL,EXEC,2010-Q3,3378,na                           
CHOA CHU KANG,1-RM,2010-Q3,3379,na                     
CHOA CHU KANG,2-RM,2010-Q3,3380,na                     
CHOA CHU KANG,3-RM,2010-Q3,3381,-                      
CHOA CHU KANG,4-RM,2010-Q3,3382,1800
CHOA CHU KANG,5-RM,2010-Q3,3383,2000
CHOA CHU KANG,EXEC,2010-Q3,3384,2100
CLEMENTI,1-RM,2010-Q3,3385,na                          
CLEMENTI,2-RM,2010-Q3,3386,-                           
CLEMENTI,3-RM,2010-Q3,3387,1700
CLEMENTI,4-RM,2010-Q3,3388,2100
CLEMENTI,5-RM,2010-Q3,3389,2400
CLEMENTI,EXEC,2010-Q3,3390,-                           
GEYLANG,1-RM,2010-Q3,3391,na                           
GEYLANG,2-RM,2010-Q3,3392,-                            
GEYLANG,3-RM,2010-Q3,3393,1500
GEYLANG,4-RM,2010-Q3,3394,1900
GEYLANG,5-RM,2010-Q3,3395,2200
GEYLANG,EXEC,2010-Q3,3396,-                            
HOUGANG,1-RM,2010-Q3,3397,na                           
HOUGANG,2-RM,2010-Q3,3398,na                           
HOUGANG,3-RM,2010-Q3,3399,1500
HOUGANG,4-RM,2010-Q3,3400,1810
HOUGANG,5-RM,2010-Q3,3401,2000
HOUGANG,EXEC,2010-Q3,3402,2300
JURONG EAST,1-RM,2010-Q3,3403,na                       
JURONG EAST,2-RM,2010-Q3,3404,na                       
JURONG EAST,3-RM,2010-Q3,3405,1500
JURONG EAST,4-RM,2010-Q3,3406,1900
JURONG EAST,5-RM,2010-Q3,3407,2000
JURONG EAST,EXEC,2010-Q3,3408,-                        
JURONG WEST,1-RM,2010-Q3,3409,na                       
JURONG WEST,2-RM,2010-Q3,3410,na                       
JURONG WEST,3-RM,2010-Q3,3411,1400
JURONG WEST,4-RM,2010-Q3,3412,1850
JURONG WEST,5-RM,2010-Q3,3413,2150
JURONG WEST,EXEC,2010-Q3,3414,2300
KALLANG/ WHAMPOA,1-RM,2010-Q3,3415,na                  
KALLANG/ WHAMPOA,2-RM,2010-Q3,3416,-                   
KALLANG/ WHAMPOA,3-RM,2010-Q3,3417,1600
KALLANG/ WHAMPOA,4-RM,2010-Q3,3418,2100
KALLANG/ WHAMPOA,5-RM,2010-Q3,3419,2500
KALLANG/ WHAMPOA,EXEC,2010-Q3,3420,-                   
MARINE PARADE,1-RM,2010-Q3,3421,na                     
MARINE PARADE,2-RM,2010-Q3,3422,na                     
MARINE PARADE,3-RM,2010-Q3,3423,1800
MARINE PARADE,4-RM,2010-Q3,3424,2000
MARINE PARADE,5-RM,2010-Q3,3425,-                      
MARINE PARADE,EXEC,2010-Q3,3426,na                     
PASIR RIS,1-RM,2010-Q3,3427,na                         
PASIR RIS,2-RM,2010-Q3,3428,-                          
PASIR RIS,3-RM,2010-Q3,3429,-                          
PASIR RIS,4-RM,2010-Q3,3430,1900
PASIR RIS,5-RM,2010-Q3,3431,2000
PASIR RIS,EXEC,2010-Q3,3432,2250
PUNGGOL,1-RM,2010-Q3,3433,na                           
PUNGGOL,2-RM,2010-Q3,3434,na                           
PUNGGOL,3-RM,2010-Q3,3435,na                           
PUNGGOL,4-RM,2010-Q3,3436,1800
PUNGGOL,5-RM,2010-Q3,3437,2000
PUNGGOL,EXEC,2010-Q3,3438,-                            
QUEENSTOWN,1-RM,2010-Q3,3439,na                        
QUEENSTOWN,2-RM,2010-Q3,3440,1300
QUEENSTOWN,3-RM,2010-Q3,3441,1700
QUEENSTOWN,4-RM,2010-Q3,3442,2300
QUEENSTOWN,5-RM,2010-Q3,3443,2400
QUEENSTOWN,EXEC,2010-Q3,3444,na                        
SEMBAWANG,1-RM,2010-Q3,3445,na                         
SEMBAWANG,2-RM,2010-Q3,3446,na                         
SEMBAWANG,3-RM,2010-Q3,3447,na                         
SEMBAWANG,4-RM,2010-Q3,3448,1700
SEMBAWANG,5-RM,2010-Q3,3449,1790
SEMBAWANG,EXEC,2010-Q3,3450,-                          
SENGKANG,1-RM,2010-Q3,3451,na                          
SENGKANG,2-RM,2010-Q3,3452,na                          
SENGKANG,3-RM,2010-Q3,3453,-                           
SENGKANG,4-RM,2010-Q3,3454,1900
SENGKANG,5-RM,2010-Q3,3455,2000
SENGKANG,EXEC,2010-Q3,3456,2100
SERANGOON,1-RM,2010-Q3,3457,na                         
SERANGOON,2-RM,2010-Q3,3458,na                         
SERANGOON,3-RM,2010-Q3,3459,1580
SERANGOON,4-RM,2010-Q3,3460,1950
SERANGOON,5-RM,2010-Q3,3461,2100
SERANGOON,EXEC,2010-Q3,3462,-                          
TAMPINES,1-RM,2010-Q3,3463,na                          
TAMPINES,2-RM,2010-Q3,3464,na                          
TAMPINES,3-RM,2010-Q3,3465,1600
TAMPINES,4-RM,2010-Q3,3466,1850
TAMPINES,5-RM,2010-Q3,3467,2200
TAMPINES,EXEC,2010-Q3,3468,2300
TOA PAYOH,1-RM,2010-Q3,3469,na                         
TOA PAYOH,2-RM,2010-Q3,3470,-                          
TOA PAYOH,3-RM,2010-Q3,3471,1600
TOA PAYOH,4-RM,2010-Q3,3472,2100
TOA PAYOH,5-RM,2010-Q3,3473,2200
TOA PAYOH,EXEC,2010-Q3,3474,-                          
WOODLANDS,1-RM,2010-Q3,3475,na                         
WOODLANDS,2-RM,2010-Q3,3476,na                         
WOODLANDS,3-RM,2010-Q3,3477,1350
WOODLANDS,4-RM,2010-Q3,3478,1700
WOODLANDS,5-RM,2010-Q3,3479,1900
WOODLANDS,EXEC,2010-Q3,3480,2100
YISHUN,1-RM,2010-Q3,3481,na                            
YISHUN,2-RM,2010-Q3,3482,na                            
YISHUN,3-RM,2010-Q3,3483,1480
YISHUN,4-RM,2010-Q3,3484,1700
YISHUN,EXEC,2010-Q3,3486,-                             
ANG MO KIO,1-RM,2010-Q4,3487,na                        
ANG MO KIO,2-RM,2010-Q4,3488,-                         
ANG MO KIO,3-RM,2010-Q4,3489,1610
ANG MO KIO,4-RM,2010-Q4,3490,2100
ANG MO KIO,5-RM,2010-Q4,3491,2200
ANG MO KIO,EXEC,2010-Q4,3492,na                        
BEDOK,1-RM,2010-Q4,3493,na                             
BEDOK,2-RM,2010-Q4,3494,-                              
BEDOK,3-RM,2010-Q4,3495,1580
BEDOK,4-RM,2010-Q4,3496,2000
BEDOK,5-RM,2010-Q4,3497,2250
BEDOK,EXEC,2010-Q4,3498,-                              
BISHAN,1-RM,2010-Q4,3499,na                            
BISHAN,2-RM,2010-Q4,3500,na                            
BISHAN,3-RM,2010-Q4,3501,1610
BISHAN,4-RM,2010-Q4,3502,2200
BISHAN,5-RM,2010-Q4,3503,2400
BISHAN,EXEC,2010-Q4,3504,-                             
BUKIT BATOK,1-RM,2010-Q4,3505,na                       
BUKIT BATOK,2-RM,2010-Q4,3506,na                       
BUKIT BATOK,3-RM,2010-Q4,3507,1550
BUKIT BATOK,4-RM,2010-Q4,3508,1900
BUKIT BATOK,5-RM,2010-Q4,3509,-                        
BUKIT BATOK,EXEC,2010-Q4,3510,-                        
BUKIT MERAH,1-RM,2010-Q4,3511,-                        
BUKIT MERAH,2-RM,2010-Q4,3512,-                        
BUKIT MERAH,3-RM,2010-Q4,3513,1800
BUKIT MERAH,4-RM,2010-Q4,3514,2400
BUKIT MERAH,5-RM,2010-Q4,3515,2800
BUKIT MERAH,EXEC,2010-Q4,3516,na                       
BUKIT PANJANG,1-RM,2010-Q4,3517,na                     
BUKIT PANJANG,2-RM,2010-Q4,3518,na                     
BUKIT PANJANG,3-RM,2010-Q4,3519,-                      
BUKIT PANJANG,4-RM,2010-Q4,3520,1700
BUKIT PANJANG,5-RM,2010-Q4,3521,1950
BUKIT PANJANG,EXEC,2010-Q4,3522,-                      
